feature_type,fn,fp,jointhreshold,maxdf,num_actual_comparisons,num_features,num_hash_tables,precision,sensitivity,tn,total_potential_comparisons,tp,filename,file_creation,processing_time
countvectoriser_with_idf,22363.0,0.0,0.3,0.06393600000000002,365026,,1,1.0,0.24630110208621211,49965329.0,49995000.0,7308.0,fake_10000/cvidf_1_0p06394_0p30000_1107.json,2020-02-02 15:50:56.382642688,0 days 00:00:07.511495424
countvectoriser_with_idf,22065.0,13.0,0.3,0.025574400000000004,324984,,1,0.9982937393358708,0.2563445788817364,49965316.0,49995000.0,7606.0,fake_10000/cvidf_1_0p02557_0p30000_1108.json,2020-02-02 15:51:03.133845248,0 days 00:00:06.751202560
countvectoriser_with_idf,22196.0,1477.0,0.3,0.010229760000000003,238530,,1,0.8350089365504915,0.2519294934447777,49963852.0,49995000.0,7475.0,fake_10000/cvidf_1_0p01023_0p30000_1109.json,2020-02-02 15:51:09.151048192,0 days 00:00:06.017202944
countvectoriser_with_idf,24010.0,13075.0,0.3,0.004091904000000001,102900,,1,0.30214560204953034,0.19079235617269388,49952254.0,49995000.0,5661.0,fake_10000/cvidf_1_0p00409_0p30000_1110.json,2020-02-02 15:51:14.273551104,0 days 00:00:05.122502912
countvectoriser_with_idf,,,1.0,0.999,10172942,,2,,,,49995000.0,,fake_10000/cvidf_2_0p99900_1p00000_1111.json,2020-02-02 15:51:18.342732544,0 days 00:00:04.069181440
countvectoriser_with_idf,6676.0,3518233.0,1.0,0.3996,7182158,,2,0.006493510160882044,0.7749991574264433,46447096.0,49995000.0,22995.0,fake_10000/cvidf_2_0p39960_1p00000_1112.json,2020-02-02 15:53:24.822500096,0 days 00:02:06.479767552
countvectoriser_with_idf,7171.0,1277883.0,1.0,0.15984000000000004,2687162,,2,0.017302594697100777,0.7583162010043477,48687446.0,49995000.0,22500.0,fake_10000/cvidf_2_0p15984_1p00000_1113.json,2020-02-02 15:54:01.419376384,0 days 00:00:36.596876288
countvectoriser_with_idf,6837.0,740286.0,1.0,0.06393600000000002,1608260,,2,0.029921899570185553,0.7695729837214789,49225043.0,49995000.0,22834.0,fake_10000/cvidf_2_0p06394_1p00000_1114.json,2020-02-02 15:54:22.182801152,0 days 00:00:20.763424768
countvectoriser_with_idf,7955.0,414280.0,1.0,0.025574400000000004,956152,,2,0.04980779640180185,0.7318930942671296,49551049.0,49995000.0,21716.0,fake_10000/cvidf_2_0p02557_1p00000_1115.json,2020-02-02 15:54:35.116678912,0 days 00:00:12.933877760
countvectoriser_with_idf,10510.0,214663.0,1.0,0.010229760000000003,554594,,2,0.08194625017106884,0.6457820767753025,49750666.0,49995000.0,19161.0,fake_10000/cvidf_2_0p01023_1p00000_1116.json,2020-02-02 15:54:44.152620800,0 days 00:00:09.035941888
countvectoriser_with_idf,19330.0,60986.0,1.0,0.004091904000000001,215312,,2,0.14498016179006548,0.3485221259815982,49904343.0,49995000.0,10341.0,fake_10000/cvidf_2_0p00409_1p00000_1117.json,2020-02-02 15:54:50.271699456,0 days 00:00:06.119078656
countvectoriser_with_idf,,,0.6,0.999,10172942,,2,,,,49995000.0,,fake_10000/cvidf_2_0p99900_0p60000_1118.json,2020-02-02 15:54:54.335218432,0 days 00:00:04.063518976
countvectoriser_with_idf,9532.0,2319.0,0.6,0.3996,7182158,,2,0.8967405824205184,0.6787435543122915,49963010.0,49995000.0,20139.0,fake_10000/cvidf_2_0p39960_0p60000_1119.json,2020-02-02 15:55:24.428312064,0 days 00:00:30.093093632
countvectoriser_with_idf,10694.0,1153.0,0.6,0.15984000000000004,2687162,,2,0.942722305017387,0.6395807353982003,49964176.0,49995000.0,18977.0,fake_10000/cvidf_2_0p15984_0p60000_1120.json,2020-02-02 15:55:39.623686144,0 days 00:00:15.195374080
countvectoriser_with_idf,10701.0,981.0,0.6,0.06393600000000002,1608260,,2,0.9508295323542679,0.6393448148023323,49964348.0,49995000.0,18970.0,fake_10000/cvidf_2_0p06394_0p60000_1121.json,2020-02-02 15:55:50.763907840,0 days 00:00:11.140221696
countvectoriser_with_idf,11537.0,4656.0,0.6,0.025574400000000004,956152,,2,0.7956998683633173,0.6111691550672373,49960673.0,49995000.0,18134.0,fake_10000/cvidf_2_0p02557_0p60000_1122.json,2020-02-02 15:55:59.229668608,0 days 00:00:08.465760768
countvectoriser_with_idf,14870.0,24041.0,0.6,0.010229760000000003,554594,,2,0.3810565882292364,0.49883724849179334,49941288.0,49995000.0,14801.0,fake_10000/cvidf_2_0p01023_0p60000_1123.json,2020-02-02 15:56:06.558118144,0 days 00:00:07.328449536
countvectoriser_with_idf,21302.0,28509.0,0.6,0.004091904000000001,215312,,2,0.22693746949400725,0.2820599238313505,49936820.0,49995000.0,8369.0,fake_10000/cvidf_2_0p00409_0p60000_1124.json,2020-02-02 15:56:12.432251392,0 days 00:00:05.874133248
countvectoriser_with_idf,,,0.3,0.999,10172942,,2,,,,49995000.0,,fake_10000/cvidf_2_0p99900_0p30000_1125.json,2020-02-02 15:56:16.287206912,0 days 00:00:03.854955520
countvectoriser_with_idf,20831.0,2.0,0.3,0.3996,7182158,,2,0.9997738068310337,0.2979340096390415,49965327.0,49995000.0,8840.0,fake_10000/cvidf_2_0p39960_0p30000_1126.json,2020-02-02 15:56:45.805042176,0 days 00:00:29.517835264
countvectoriser_with_idf,21231.0,0.0,0.3,0.15984000000000004,2687162,,2,1.0,0.28445283273229754,49965329.0,49995000.0,8440.0,fake_10000/cvidf_2_0p15984_0p30000_1127.json,2020-02-02 15:57:00.659086592,0 days 00:00:14.854044416
countvectoriser_with_idf,21125.0,0.0,0.3,0.06393600000000002,1608260,,2,1.0,0.28802534461258467,49965329.0,49995000.0,8546.0,fake_10000/cvidf_2_0p06394_0p30000_1128.json,2020-02-02 15:57:11.639792640,0 days 00:00:10.980706048
countvectoriser_with_idf,21019.0,23.0,0.3,0.025574400000000004,956152,,2,0.9973487031700288,0.29159785649287184,49965306.0,49995000.0,8652.0,fake_10000/cvidf_2_0p02557_0p30000_1129.json,2020-02-02 15:57:20.170999040,0 days 00:00:08.531206400
countvectoriser_with_idf,21635.0,1723.0,0.3,0.010229760000000003,554594,,2,0.8234450251050313,0.2708368440564861,49963606.0,49995000.0,8036.0,fake_10000/cvidf_2_0p01023_0p30000_1130.json,2020-02-02 15:57:26.884748288,0 days 00:00:06.713749248
countvectoriser_with_idf,23890.0,13460.0,0.3,0.004091904000000001,215312,,2,0.300452159451172,0.19483670924471708,49951869.0,49995000.0,5781.0,fake_10000/cvidf_2_0p00409_0p30000_1131.json,2020-02-02 15:57:32.436971264,0 days 00:00:05.552222976
countvectoriser_with_idf,,,1.0,0.999,23824556,,3,,,,49995000.0,,fake_10000/cvidf_3_0p99900_1p00000_1132.json,2020-02-02 15:57:39.849506816,0 days 00:00:07.412535552
countvectoriser_with_idf,,,1.0,0.3996,18051762,,3,,,,49995000.0,,fake_10000/cvidf_3_0p39960_1p00000_1133.json,2020-02-02 15:57:48.708177920,0 days 00:00:08.858671104
countvectoriser_with_idf,4310.0,2562814.0,1.0,0.15984000000000004,5445454,,3,0.009798796449235465,0.8547403188298338,47402515.0,49995000.0,25361.0,fake_10000/cvidf_3_0p15984_1p00000_1134.json,2020-02-02 15:59:25.355595008,0 days 00:01:36.647417088
countvectoriser_with_idf,4181.0,1283699.0,1.0,0.06393600000000002,2835882,,3,0.01947006887470029,0.8590879983822588,48681630.0,49995000.0,25490.0,fake_10000/cvidf_3_0p06394_1p00000_1135.json,2020-02-02 15:59:59.276180992,0 days 00:00:33.920585984
countvectoriser_with_idf,5308.0,689597.0,1.0,0.025574400000000004,1635174,,3,0.03412376043475825,0.8211047824475076,49275732.0,49995000.0,24363.0,fake_10000/cvidf_3_0p02557_1p00000_1136.json,2020-02-02 16:00:17.272914688,0 days 00:00:17.996733696
countvectoriser_with_idf,8527.0,306959.0,1.0,0.010229760000000003,867998,,3,0.06444317790449951,0.7126150112904857,49658370.0,49995000.0,21144.0,fake_10000/cvidf_3_0p01023_1p00000_1137.json,2020-02-02 16:00:28.001489408,0 days 00:00:10.728574720
countvectoriser_with_idf,18257.0,76505.0,1.0,0.004091904000000001,328558,,3,0.12982404258465177,0.38468538303393884,49888824.0,49995000.0,11414.0,fake_10000/cvidf_3_0p00409_1p00000_1138.json,2020-02-02 16:00:34.616532480,0 days 00:00:06.615043072
countvectoriser_with_idf,,,0.6,0.999,23824556,,3,,,,49995000.0,,fake_10000/cvidf_3_0p99900_0p60000_1139.json,2020-02-02 16:00:38.944101888,0 days 00:00:04.327569408
countvectoriser_with_idf,,,0.6,0.3996,18051762,,3,,,,49995000.0,,fake_10000/cvidf_3_0p39960_0p60000_1140.json,2020-02-02 16:00:43.112916992,0 days 00:00:04.168815104
countvectoriser_with_idf,8946.0,1505.0,0.6,0.15984000000000004,5445454,,3,0.9322986954565902,0.6984934784806713,49963824.0,49995000.0,20725.0,fake_10000/cvidf_3_0p15984_0p60000_1141.json,2020-02-02 16:01:06.297510912,0 days 00:00:23.184593920
countvectoriser_with_idf,9001.0,1270.0,0.6,0.06393600000000002,2835882,,3,0.9421148587055607,0.6966398166559941,49964059.0,49995000.0,20670.0,fake_10000/cvidf_3_0p06394_0p60000_1142.json,2020-02-02 16:01:20.889368064,0 days 00:00:14.591857152
countvectoriser_with_idf,10013.0,5616.0,0.6,0.025574400000000004,1635174,,3,0.777795362823455,0.6625324390819318,49959713.0,49995000.0,19658.0,fake_10000/cvidf_3_0p02557_0p60000_1143.json,2020-02-02 16:01:30.998150144,0 days 00:00:10.108782080
countvectoriser_with_idf,14070.0,27076.0,0.6,0.010229760000000003,867998,,3,0.3655599034608806,0.5257996023052812,49938253.0,49995000.0,15601.0,fake_10000/cvidf_3_0p01023_0p60000_1144.json,2020-02-02 16:01:38.930570240,0 days 00:00:07.932420096
countvectoriser_with_idf,20922.0,30752.0,0.6,0.004091904000000001,328558,,3,0.22148806359332676,0.29486704189275725,49934577.0,49995000.0,8749.0,fake_10000/cvidf_3_0p00409_0p60000_1145.json,2020-02-02 16:01:45.304628480,0 days 00:00:06.374058240
countvectoriser_with_idf,,,0.3,0.999,23824556,,3,,,,49995000.0,,fake_10000/cvidf_3_0p99900_0p30000_1146.json,2020-02-02 16:01:49.664834816,0 days 00:00:04.360206336
countvectoriser_with_idf,,,0.3,0.3996,18051762,,3,,,,49995000.0,,fake_10000/cvidf_3_0p39960_0p30000_1147.json,2020-02-02 16:01:53.944132864,0 days 00:00:04.279298048
countvectoriser_with_idf,21028.0,0.0,0.3,0.15984000000000004,5445454,,3,1.0,0.2912945300124701,49965329.0,49995000.0,8643.0,fake_10000/cvidf_3_0p15984_0p30000_1148.json,2020-02-02 16:02:16.864587264,0 days 00:00:22.920454400
countvectoriser_with_idf,20913.0,0.0,0.3,0.06393600000000002,2835882,,3,1.0,0.29517036837315896,49965329.0,49995000.0,8758.0,fake_10000/cvidf_3_0p06394_0p30000_1149.json,2020-02-02 16:02:31.053596672,0 days 00:00:14.189009408
countvectoriser_with_idf,20804.0,23.0,0.3,0.025574400000000004,1635174,,3,0.9974128233970754,0.29884398908024673,49965306.0,49995000.0,8867.0,fake_10000/cvidf_3_0p02557_0p30000_1150.json,2020-02-02 16:02:41.399364352,0 days 00:00:10.345767680
countvectoriser_with_idf,21581.0,1731.0,0.3,0.010229760000000003,867998,,3,0.8237450361470319,0.27265680293889655,49963598.0,49995000.0,8090.0,fake_10000/cvidf_3_0p01023_0p30000_1151.json,2020-02-02 16:02:49.134191360,0 days 00:00:07.734827008
countvectoriser_with_idf,23853.0,13500.0,0.3,0.004091904000000001,328558,,3,0.30116989336370226,0.19608371810859088,49951829.0,49995000.0,5818.0,fake_10000/cvidf_3_0p00409_0p30000_1152.json,2020-02-02 16:02:55.092166912,0 days 00:00:05.957975552
countvectoriser_with_idf,,,1.0,0.999,27497890,,4,,,,49995000.0,,fake_10000/cvidf_4_0p99900_1p00000_1153.json,2020-02-02 16:03:00.134470144,0 days 00:00:05.042303232
countvectoriser_with_idf,,,1.0,0.3996,20924708,,4,,,,49995000.0,,fake_10000/cvidf_4_0p39960_1p00000_1154.json,2020-02-02 16:03:04.831896064,0 days 00:00:04.697425920
countvectoriser_with_idf,2926.0,3137596.0,1.0,0.15984000000000004,6848276,,4,0.008451996798069487,0.901385190927168,46827733.0,49995000.0,26745.0,fake_10000/cvidf_4_0p15984_1p00000_1155.json,2020-02-02 18:26:11.284538368,0 days 02:23:06.452642304
countvectoriser_with_idf,2788.0,1688902.0,1.0,0.06393600000000002,3850296,,4,0.015668046987239077,0.9060361969599946,48276427.0,49995000.0,26883.0,fake_10000/cvidf_4_0p06394_1p00000_1156.json,2020-02-02 19:35:48.759867136,0 days 01:09:37.475328768
countvectoriser_with_idf,3807.0,896303.0,1.0,0.025574400000000004,2250868,,4,0.028046980644503654,0.8716928987900644,49069026.0,49995000.0,25864.0,fake_10000/cvidf_4_0p02557_1p00000_1157.json,2020-02-02 19:36:17.124651520,0 days 00:00:28.364784384
countvectoriser_with_idf,7125.0,376466.0,1.0,0.010229760000000003,1172560,,4,0.05650456627870841,0.7598665363486232,49588863.0,49995000.0,22546.0,fake_10000/cvidf_4_0p01023_1p00000_1158.json,2020-02-02 19:36:31.237783040,0 days 00:00:14.113131520
countvectoriser_with_idf,17634.0,88663.0,1.0,0.004091904000000001,439850,,4,0.11953326713008937,0.4056823160661926,49876666.0,49995000.0,12037.0,fake_10000/cvidf_4_0p00409_1p00000_1159.json,2020-02-02 19:36:39.302228736,0 days 00:00:08.064445696
countvectoriser_with_idf,,,0.6,0.999,27497890,,4,,,,49995000.0,,fake_10000/cvidf_4_0p99900_0p60000_1160.json,2020-02-02 19:36:44.299944192,0 days 00:00:04.997715456
countvectoriser_with_idf,,,0.6,0.3996,20924708,,4,,,,49995000.0,,fake_10000/cvidf_4_0p39960_0p60000_1161.json,2020-02-02 19:36:49.563708160,0 days 00:00:05.263763968
countvectoriser_with_idf,8308.0,1572.0,0.6,0.15984000000000004,6848276,,4,0.931458469587966,0.719995955646928,49963757.0,49995000.0,21363.0,fake_10000/cvidf_4_0p15984_0p60000_1162.json,2020-02-02 19:37:18.537181440,0 days 00:00:28.973473280
countvectoriser_with_idf,8337.0,1340.0,0.6,0.06393600000000002,3850296,,4,0.9409014730528359,0.719018570321189,49963989.0,49995000.0,21334.0,fake_10000/cvidf_4_0p06394_0p60000_1163.json,2020-02-02 19:37:36.462887680,0 days 00:00:17.925706240
countvectoriser_with_idf,9370.0,6218.0,0.6,0.025574400000000004,2250868,,4,0.7655266035672537,0.6842034309595227,49959111.0,49995000.0,20301.0,fake_10000/cvidf_4_0p02557_0p60000_1164.json,2020-02-02 19:37:48.370321408,0 days 00:00:11.907433728
countvectoriser_with_idf,13626.0,28140.0,0.6,0.010229760000000003,1172560,,4,0.3631322847120063,0.540763708671767,49937189.0,49995000.0,16045.0,fake_10000/cvidf_4_0p01023_0p60000_1165.json,2020-02-02 19:37:57.986233600,0 days 00:00:09.615912192
countvectoriser_with_idf,20785.0,31962.0,0.6,0.004091904000000001,439850,,4,0.21753819036427732,0.29948434498331705,49933367.0,49995000.0,8886.0,fake_10000/cvidf_4_0p00409_0p60000_1166.json,2020-02-02 19:38:06.269020160,0 days 00:00:08.282786560
countvectoriser_with_idf,,,0.3,0.999,27497890,,4,,,,49995000.0,,fake_10000/cvidf_4_0p99900_0p30000_1167.json,2020-02-02 19:38:11.316740352,0 days 00:00:05.047720192
countvectoriser_with_idf,,,0.3,0.3996,20924708,,4,,,,49995000.0,,fake_10000/cvidf_4_0p39960_0p30000_1168.json,2020-02-02 19:38:16.181673472,0 days 00:00:04.864933120
countvectoriser_with_idf,20988.0,0.0,0.3,0.15984000000000004,6848276,,4,1.0,0.29264264770314447,49965329.0,49995000.0,8683.0,fake_10000/cvidf_4_0p15984_0p30000_1169.json,2020-02-02 19:38:43.950376448,0 days 00:00:27.768702976
countvectoriser_with_idf,20869.0,0.0,0.3,0.06393600000000002,3850296,,4,1.0,0.2966532978329008,49965329.0,49995000.0,8802.0,fake_10000/cvidf_4_0p06394_0p30000_1170.json,2020-02-02 19:39:01.482155520,0 days 00:00:17.531779072
countvectoriser_with_idf,20762.0,23.0,0.3,0.025574400000000004,2250868,,4,0.9974249888042992,0.3002595126554548,49965306.0,49995000.0,8909.0,fake_10000/cvidf_4_0p02557_0p30000_1171.json,2020-02-02 19:39:13.047945728,0 days 00:00:11.565790208
countvectoriser_with_idf,21549.0,1731.0,0.3,0.010229760000000003,1172560,,4,0.8243174667613925,0.27373529709143607,49963598.0,49995000.0,8122.0,fake_10000/cvidf_4_0p01023_0p30000_1172.json,2020-02-02 19:39:21.435313152,0 days 00:00:08.387367424
countvectoriser_with_idf,23850.0,13511.0,0.3,0.004091904000000001,439850,,4,0.3011069728946824,0.19618482693539147,49951818.0,49995000.0,5821.0,fake_10000/cvidf_4_0p00409_0p30000_1173.json,2020-02-02 19:39:28.011090176,0 days 00:00:06.575777024
countvectoriser_with_idf,,,1.0,0.999,35018714,,5,,,,49995000.0,,fake_10000/cvidf_5_0p99900_1p00000_1174.json,2020-02-02 19:39:33.476702464,0 days 00:00:05.465612288
countvectoriser_with_idf,,,1.0,0.3996,26832768,,5,,,,49995000.0,,fake_10000/cvidf_5_0p39960_1p00000_1175.json,2020-02-02 19:39:38.618240768,0 days 00:00:05.141538304
countvectoriser_with_idf,2121.0,3875928.0,1.0,0.15984000000000004,8667960,,5,0.0070578084467236655,0.9285160594519901,46089401.0,49995000.0,27550.0,fake_10000/cvidf_5_0p15984_1p00000_1176.json,2020-02-02 19:42:29.652991744,0 days 00:02:51.034750976
countvectoriser_with_idf,2059.0,2154379.0,1.0,0.06393600000000002,5016952,,5,0.012654497658331314,0.9306056418725355,47810950.0,49995000.0,27612.0,fake_10000/cvidf_5_0p06394_1p00000_1177.json,2020-02-02 19:43:54.979043584,0 days 00:01:25.326051840
countvectoriser_with_idf,2778.0,1126203.0,1.0,0.025574400000000004,2916888,,5,0.023322429355404926,0.9063732263826632,48839126.0,49995000.0,26893.0,fake_10000/cvidf_5_0p02557_1p00000_1178.json,2020-02-02 19:44:31.610169600,0 days 00:00:36.631126016
countvectoriser_with_idf,6099.0,443951.0,1.0,0.010229760000000003,1482876,,5,0.05041890987181379,0.7944457551144215,49521378.0,49995000.0,23572.0,fake_10000/cvidf_5_0p01023_1p00000_1179.json,2020-02-02 19:44:47.461637632,0 days 00:00:15.851468032
countvectoriser_with_idf,17148.0,96426.0,1.0,0.004091904000000001,550250,,5,0.1149436892490982,0.4220619460078865,49868903.0,49995000.0,12523.0,fake_10000/cvidf_5_0p00409_1p00000_1180.json,2020-02-02 19:44:55.346665984,0 days 00:00:07.885028352
countvectoriser_with_idf,,,0.6,0.999,35018714,,5,,,,49995000.0,,fake_10000/cvidf_5_0p99900_0p60000_1181.json,2020-02-02 19:45:00.523883776,0 days 00:00:05.177217792
countvectoriser_with_idf,,,0.6,0.3996,26832768,,5,,,,49995000.0,,fake_10000/cvidf_5_0p39960_0p60000_1182.json,2020-02-02 19:45:05.637434624,0 days 00:00:05.113550848
countvectoriser_with_idf,7992.0,1598.0,0.6,0.15984000000000004,8667960,,5,0.9313485414787129,0.7306460854032557,49963731.0,49995000.0,21679.0,fake_10000/cvidf_5_0p15984_0p60000_1183.json,2020-02-02 19:45:39.130209536,0 days 00:00:33.492774912
countvectoriser_with_idf,8073.0,1514.0,0.6,0.06393600000000002,5016952,,5,0.9344929041190724,0.72791614707964,49963815.0,49995000.0,21598.0,fake_10000/cvidf_5_0p06394_0p60000_1184.json,2020-02-02 19:46:00.060933120,0 days 00:00:20.930723584
countvectoriser_with_idf,9055.0,6340.0,0.6,0.025574400000000004,2916888,,5,0.7648018993916011,0.6948198577735837,49958989.0,49995000.0,20616.0,fake_10000/cvidf_5_0p02557_0p60000_1185.json,2020-02-02 19:46:13.230719744,0 days 00:00:13.169786624
countvectoriser_with_idf,13422.0,28773.0,0.6,0.010229760000000003,1482876,,5,0.3609124428057394,0.5476391088942064,49936556.0,49995000.0,16249.0,fake_10000/cvidf_5_0p01023_0p60000_1186.json,2020-02-02 19:46:22.660834816,0 days 00:00:09.430115072
countvectoriser_with_idf,20713.0,32545.0,0.6,0.004091904000000001,550250,,5,0.21583981880827893,0.30191095682653096,49932784.0,49995000.0,8958.0,fake_10000/cvidf_5_0p00409_0p60000_1187.json,2020-02-02 19:46:29.659162112,0 days 00:00:06.998327296
countvectoriser_with_idf,,,0.3,0.999,35018714,,5,,,,49995000.0,,fake_10000/cvidf_5_0p99900_0p30000_1188.json,2020-02-02 19:46:34.680290304,0 days 00:00:05.021128192
countvectoriser_with_idf,,,0.3,0.3996,26832768,,5,,,,49995000.0,,fake_10000/cvidf_5_0p39960_0p30000_1189.json,2020-02-02 19:46:39.674094080,0 days 00:00:04.993803776
countvectoriser_with_idf,20987.0,0.0,0.3,0.15984000000000004,8667960,,5,1.0,0.29267635064541137,49965329.0,49995000.0,8684.0,fake_10000/cvidf_5_0p15984_0p30000_1190.json,2020-02-02 19:47:13.057032448,0 days 00:00:33.382938368
countvectoriser_with_idf,20855.0,0.0,0.3,0.06393600000000002,5016952,,5,1.0,0.29712513902463683,49965329.0,49995000.0,8816.0,fake_10000/cvidf_5_0p06394_0p30000_1191.json,2020-02-02 19:47:33.803665408,0 days 00:00:20.746632960
countvectoriser_with_idf,20756.0,23.0,0.3,0.025574400000000004,2916888,,5,0.99742671738644,0.300461730309056,49965306.0,49995000.0,8915.0,fake_10000/cvidf_5_0p02557_0p30000_1192.json,2020-02-02 19:47:46.544380672,0 days 00:00:12.740715264
countvectoriser_with_idf,21542.0,1731.0,0.3,0.010229760000000003,1482876,,5,0.8244421906693712,0.2739712176873041,49963598.0,49995000.0,8129.0,fake_10000/cvidf_5_0p01023_0p30000_1193.json,2020-02-02 19:47:55.295364096,0 days 00:00:08.750983424
countvectoriser_with_idf,23850.0,13511.0,0.3,0.004091904000000001,550250,,5,0.3011069728946824,0.19618482693539147,49951818.0,49995000.0,5821.0,fake_10000/cvidf_5_0p00409_0p30000_1194.json,2020-02-02 19:48:02.125823744,0 days 00:00:06.830459648
countvectoriser_with_idf,15726.0,94114.0,1.0,0.01,225935,,1,0.12904987090385808,0.4699875299113613,49871215.0,49995000.0,13945.0,fake_10000/cvidf_1_0p01000_1p00000_1000.json,2020-02-02 19:54:38.607033856,0 days 00:06:36.481210112
countvectoriser_with_idf,16492.0,78256.0,1.0,0.008,192377,,1,0.1441351779952972,0.4441710761349466,49887073.0,49995000.0,13179.0,fake_10000/cvidf_1_0p00800_1p00000_1001.json,2020-02-02 19:54:46.702665216,0 days 00:00:08.095631360
countvectoriser_with_idf,17576.0,66217.0,1.0,0.006400000000000001,165702,,1,0.15444631729492286,0.40763708671767046,49899112.0,49995000.0,12095.0,fake_10000/cvidf_1_0p00640_1p00000_1002.json,2020-02-02 19:54:54.399976448,0 days 00:00:07.697311232
countvectoriser_with_idf,18982.0,55793.0,1.0,0.005120000000000001,141406,,1,0.16078036160163653,0.36025074989046546,49909536.0,49995000.0,10689.0,fake_10000/cvidf_1_0p00512_1p00000_1003.json,2020-02-02 19:55:22.853849600,0 days 00:00:28.453873152
countvectoriser_with_idf,21176.0,39272.0,1.0,0.004096000000000001,102900,,1,0.17784244352795864,0.2863064945569748,49926057.0,49995000.0,8495.0,fake_10000/cvidf_1_0p00410_1p00000_1004.json,2020-02-02 19:55:29.207692800,0 days 00:00:06.353843200
countvectoriser_with_idf,23520.0,26881.0,1.0,0.0032768000000000007,72275,,1,0.18621336885444417,0.2073067978834552,49938448.0,49995000.0,6151.0,fake_10000/cvidf_1_0p00328_1p00000_1005.json,2020-02-02 19:55:34.086866688,0 days 00:00:04.879173888
countvectoriser_with_idf,25374.0,17022.0,1.0,0.002621440000000001,47810,,1,0.20155729630845726,0.144821542920697,49948307.0,49995000.0,4297.0,fake_10000/cvidf_1_0p00262_1p00000_1006.json,2020-02-02 19:55:38.617449472,0 days 00:00:04.530582784
countvectoriser_with_idf,18054.0,13946.0,0.6,0.01,225935,,1,0.45444587880921644,0.39152708031411143,49951383.0,49995000.0,11617.0,fake_10000/cvidf_1_0p01000_0p60000_1007.json,2020-02-02 19:55:44.841479680,0 days 00:00:06.224030208
countvectoriser_with_idf,18567.0,22530.0,0.6,0.008,192377,,1,0.33014211809478505,0.3742374709312123,49942799.0,49995000.0,11104.0,fake_10000/cvidf_1_0p00800_0p60000_1008.json,2020-02-02 19:55:50.936132352,0 days 00:00:06.094652672
countvectoriser_with_idf,19332.0,26894.0,0.6,0.006400000000000001,165702,,1,0.2776837751457041,0.34845472009706446,49938435.0,49995000.0,10339.0,fake_10000/cvidf_1_0p00640_0p60000_1009.json,2020-02-02 19:55:56.759674880,0 days 00:00:05.823542528
countvectoriser_with_idf,20490.0,27513.0,0.6,0.005120000000000001,141406,,1,0.25020439308878833,0.3094267129520407,49937816.0,49995000.0,9181.0,fake_10000/cvidf_1_0p00512_0p60000_1010.json,2020-02-02 19:56:02.323815936,0 days 00:00:05.564141056
countvectoriser_with_idf,22250.0,23009.0,0.6,0.004096000000000001,102900,,1,0.24387117975681893,0.2501095345623673,49942320.0,49995000.0,7421.0,fake_10000/cvidf_1_0p00410_0p60000_1011.json,2020-02-02 19:56:07.855978240,0 days 00:00:05.532162304
countvectoriser_with_idf,24189.0,17885.0,0.6,0.0032768000000000007,72275,,1,0.23460435657123294,0.18475952950692595,49947444.0,49995000.0,5482.0,fake_10000/cvidf_1_0p00328_0p60000_1012.json,2020-02-02 19:56:12.753188096,0 days 00:00:04.897209856
countvectoriser_with_idf,25785.0,12020.0,0.6,0.002621440000000001,47810,,1,0.24431032314849743,0.13096963364901756,49953309.0,49995000.0,3886.0,fake_10000/cvidf_1_0p00262_0p60000_1013.json,2020-02-02 19:56:17.176765696,0 days 00:00:04.423577600
countvectoriser_with_idf,22282.0,1864.0,0.3,0.01,225935,,1,0.798551821031017,0.24903104040982776,49963465.0,49995000.0,7389.0,fake_10000/cvidf_1_0p01000_0p30000_1014.json,2020-02-02 19:56:23.193217536,0 days 00:00:06.016451840
countvectoriser_with_idf,22246.0,5597.0,0.3,0.008,192377,,1,0.5701889110735678,0.2502443463314347,49959732.0,49995000.0,7425.0,fake_10000/cvidf_1_0p00800_0p30000_1015.json,2020-02-02 19:56:28.913575936,0 days 00:00:05.720358400
countvectoriser_with_idf,22459.0,10040.0,0.3,0.006400000000000001,165702,,1,0.4180384882912126,0.24306561962859358,49955289.0,49995000.0,7212.0,fake_10000/cvidf_1_0p00640_0p30000_1016.json,2020-02-02 19:56:34.809300992,0 days 00:00:05.895725056
countvectoriser_with_idf,22862.0,13291.0,0.3,0.005120000000000001,141406,,1,0.33875621890547264,0.22948333389504905,49952038.0,49995000.0,6809.0,fake_10000/cvidf_1_0p00512_0p30000_1017.json,2020-02-02 19:56:40.207362304,0 days 00:00:05.398061312
countvectoriser_with_idf,24010.0,13075.0,0.3,0.004096000000000001,102900,,1,0.30214560204953034,0.19079235617269388,49952254.0,49995000.0,5661.0,fake_10000/cvidf_1_0p00410_0p30000_1018.json,2020-02-02 19:56:45.298871040,0 days 00:00:05.091508736
countvectoriser_with_idf,25310.0,11844.0,0.3,0.0032768000000000007,72275,,1,0.2691144708423326,0.146978531225776,49953485.0,49995000.0,4361.0,fake_10000/cvidf_1_0p00328_0p30000_1019.json,2020-02-02 19:56:49.939272192,0 days 00:00:04.640401152
countvectoriser_with_idf,26455.0,8716.0,0.3,0.002621440000000001,47810,,1,0.26952732148843445,0.10838866233022143,49956613.0,49995000.0,3216.0,fake_10000/cvidf_1_0p00262_0p30000_1020.json,2020-02-02 19:56:54.291301632,0 days 00:00:04.352029440
